"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"68",0,0,0,0,0,0,0,7,0,0,0,4,0,0,1,0,1,0,16,0,0,2,0,0,0,33,0,0,0,0,0,0,0,1,3,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,19,0,0,2,0,0,0,0,0,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,10,0,12,0,0,0,0,0,0,3,11,7,13,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,3,1,0,16,0,0,3,0,2,0,0,0,0,0,3,0,17,2,53,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
"71",0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,2,0,9,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,28,4,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,30,3,0,16,58,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"72",0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,17,1,0,0,1,0,14,0,0,0,0,0,5,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,4,0,26,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
"74",0,3,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,41,6,0,9,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,72,2,4,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,34,2,0,0,5,17,25,2,6,0,14,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,16,0,0,0,0,0,0,8,0,0,1,1,0,0,0,2,0,0,1,19,0,0,0,0,0,34,0,2,0,0,0,9,0,0,1,2,0,0,0,0,0
"76",0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,2,0,0,18,0,10,0,0,0,0,0,0,0,1,17,0,2,0,0,0,0,0,4,0,12,0,0,0,0,45,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,18,4,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,14
"78",0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,39,0,0,0,14,0,0,1,55,0,5,11,0,1,0,0,0,0,0,1,2,0
"79",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,1,11,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,7,36,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,13,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,1,0,7,0,0,0,0
"80",1,0,0,1,0,7,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,12,0,19,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,3,0,0,1,0,0,0,0,0,2,0,0,9,0,1
"81",0,0,0,0,0,1,39,0,79,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,69,0,1,0,0,2,0,0,0,7,0,2,0,1,0,0,6,1,2,4,0,0,5,0,0,0,2,1,0,0,4,0,0,0,4,0,12,0,0,0,0,0,2,27,0,0,2,0,0,0,5,0,0,0,0
"82",2,0,0,8,0,1,0,0,0,0,19,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,17,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0
"83",0,1,0,0,7,6,0,1,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,12,0,15,0,4,0,0,0,1,0,0,0,0,0,1,0,0,3,0,19,0,0,0,0,0,0,0,0,33,0,0,0,19,0,0,0,0,0,0,0,0,2,0,16,0,0,0,1
"84",0,0,0,0,0,0,0,1,0,0,0,3,0,2,6,0,0,37,2,17,0,2,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,17,1,2,0,0,5,0,0,0,0,0,8,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"85",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,15,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26,0,0,0,0,20,0,18,1,0,1,0,1,0,0,0,5
"86",0,0,0,0,0,0,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"87",0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0
"88",10,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,3,3,47,7,27,0,0,9,1,17,3,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,4,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"89",0,0,0,79,0,0,0,2,2,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"90",3,0,0,0,3,0,0,0,0,22,8,1,0,0,0,0,0,0,0,0,13,2,0,0,0,0,28,0,0,0,0,1,1,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,12,1,0,11,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0
"91",0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,3,0,4,0,7,4,0,0,2,23,2,0,0,0,20,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,64,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"92",0,0,0,0,0,12,0,5,1,0,1,0,27,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,0,20,0,0,1,1,0,13,0,0,0,0,0,13,0,0,0,0,0,5,7,5,0,0,13,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,13,12,0,5,8,0,0,0,0,0,0,0,0,47,0,0,0,2,0,0,0,0,0,8,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0
"94",0,0,0,0,0,0,24,0,0,0,0,0,32,0,5,0,0,0,0,0,0,7,0,0,2,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
"95",0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,21,0,5,0,0,0,7,0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,4,8,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,20,0,0,0,0
"96",0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,13,0,1,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9,0,0,0,0,0,0,1,0,0,0,0,0,47,0,4,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,4,13,0,0,0,14,63,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0,1
"98",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,18,4,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,18,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0
"99",0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,125,1,5,0,0,0,0,0,0,0,1,0,2,2,1,0,22,4,3,0,4,1,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,18,0,0,1,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"100",0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,29,0,0,0,22,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"101",1,0,2,0,0,0,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,14
"102",0,0,0,14,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,29,4,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,1,0,2,0,0
"103",0,0,0,0,0,0,0,1,0,0,0,0,41,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0
"104",0,0,1,5,0,0,0,12,0,0,0,3,2,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,4,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,3,2,0,0,0,34,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,5,6,0,0,0,11,0
"105",81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,0,0,18,2,0,6,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"106",2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,1,23,2,0,0,0,0,8,0,0,0,25,0,0,0,0,3,0,3,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,6,0,0,1,0,0,0,0
"108",0,0,0,0,0,0,5,0,0,0,0,1,6,0,0,1,0,0,1,0,0,0,2,0,0,1,0,39,7,22,6,0,0,0,29,0,0,19,1,0,0,0,0,12,0,0,1,1,0,0,0,0,13,26,0,0,0,12,0,1,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,1,2,5,0,1,0,0,11,0,0,0,0,28,1,1,15
"109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,19,0,0,0,0,0
"110",0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,15,0,0,0,0,0,13,0,86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,59,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,0,0,10,0,0,2,1,6,0,10,1,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,1,2,0
"111",0,0,0,0,0,0,1,0,3,0,1,15,0,0,12,1,0,42,1,0,30,0,0,0,1,38,0,59,0,0,6,0,0,2,0,0,22,6,0,0,13,1,0,0,1,0,20,0,1,1,0,25,0,0,3,0,0,5,1,14,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,7,2,0,0,0,0,36,0,0,0,56,25,0,1,0,7,0,0,0,0,0,0,0,3,2
"112",1,0,0,0,8,0,0,2,0,3,0,5,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,1,0,3,0,21,0,0,0,0,0,0,0,0,2,2
"113",0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,10,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,9
"114",0,0,0,0,0,0,0,0,0,2,1,20,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,3,0,29,0,3,0,0,0,19,0,0,14,0,0,8,0,0,4,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,6,0
"115",16,42,0,0,0,0,5,0,0,9,6,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,12,0,0,0,0,0,0,0,29,0,0,69,1,0,0,5,4,0,0,0,0,0,8,0,0,0,0,3,1,0,1,20,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,5,0,2,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0
"116",0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,6,0,0,21,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,9,0,0,0,0,151,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
"117",0,21,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,48,0,0,0,0,7,0,0,7,0,1,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"118",3,0,0,0,19,44,0,5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,3,0,13,0,0,1,0,32,0,0,0,37,0,0,0,0,0,0,0,1,0,2,0,0,0,0,24,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"119",1,2,0,0,21,27,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,1,0,0,0,0,0,0,0,15,0,0,0,3,37,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,21,23,46,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"120",1,0,0,0,0,0,0,0,6,0,0,5,1,0,2,0,0,0,2,1,0,0,0,0,0,15,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,40,0,1,0,0,0,2,0,0,0,0,0,27,0,1,0,0,1,0,0,5,0,0,0,0,0,0,9,0,0,0,3,5,0,0,0,1,0,8,0,0,0,10,0,0,4,0,1,0,0,0,0,2
"121",0,1,0,0,0,0,0,0,0,0,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,10,0,0,0,1,0,4,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"122",0,0,0,0,0,0,0,0,0,0,0,4,10,10,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,3,0,0,41,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,14,0,0,12,0,0,0,0,0,0,15,0,0,4,9,0,0,0,24,0,0,0,0,0,0,0,4,23,2
"123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
"124",1,0,17,0,1,0,4,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,4,0,0,0,0,0,0,0,39,0,5,1,1,2,0,0,0,0,0,0,0,0,9,0,2,0,0,1,5,0,0,0,4,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,22,0,0,2,0,0,0,0,0,0,0,3,1,0,0
"125",0,0,0,0,1,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0
"126",0,0,7,0,0,6,27,0,0,0,0,0,0,2,0,4,0,2,0,0,8,0,13,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,10,0,2,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,43,57,0,0,0,1,0,0,0,45,0,0,0,0,0,2,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,22,14,0,0,0,0,4,0,0,0,0,2,0,0,21,1,0,0,0,9,0,1,7,0,0,0,0,3,0,0,0,0,0
"130",0,0,1,0,0,0,0,0,44,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,20,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,0
"132",2,25,0,1,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,29,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"133",1,0,0,5,0,0,38,0,0,0,7,0,0,0,0,0,1,0,0,7,8,0,0,0,0,1,0,0,7,36,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3
"134",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,52,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,1,0,4,1,0,0,0,0,8,0,0,0,0,0,0
